Member_ID,Name,Age,Gender,Address,Phone_Number,Membership_Type,Join_Date,Last_Visit_Date,Favorite_Exercise,Avg_Workout_Duration_Min,Avg_Calories_Burned,Total_Weight_Lifted_kg,Visits_Per_Month,Churn
GYM125578,Rebecca Christensen,28.0,Male,"79895 Kevin Estate, Port Gary, MA 68255",(578)536-2254x84917,Quarterly,2023-11-10,2026-04-14,Cycling,69.0,431.0,8359,10.0,No
GYM125579,Alicia West,32.0,Female,"34894 Nguyen Ways, Port Alexanderport, NJ 43883",318.334.7292x633,Monthly,2024-06-30,2026-05-28,Cardio,74.0,434.0,6479,9.7,No
GYM125580,Sierra Allen,16.0,Male,"0702 Michael Way Apt. 706, Davidside, FL 71300",509.252.3721x5783,Quarterly,2025-03-03,2026-04-29,CrossFit,69.0,625.0,17548,10.4,No
GYM125581,Jason Rivera,,Other,"64746 Andrea Island Suite 213, West Matthew, WA 72541",991.587.6111,Monthly,2024-08-05,2025-12-30,Cardio,72.0,665.0,10356,11.4,Yes
GYM125582,Chad Nguyen,23.0,Female,"526 Barbara Way, Lawrenceberg, SC 04760",3363351655,Monthly,2024-06-15,2026-06-10,Weightlifting,86.0,697.0,35532,16.8,No
GYM125583,Julie Lane,34.0,Male,"78174 Jennifer Ridge Apt. 701, North Dorothy, AK 08827",3364571988,Quarterly,2024-09-10,2026-02-02,Pilates,52.0,357.0,3094,3.3,Yes
GYM125584,Suzanne Sanchez,44.0,Female,"740 Mason Hollow Suite 398, Ryanburgh, OK 40305",+1-232-820-9384x76438,Yearly,2024-11-05,2026-04-21,Cycling,54.0,406.0,7973,7.3,No
GYM125585,Amber Holloway,30.0,Male,"6070 Cross Center Suite 398, South Annashire, MD 71915",001-758-851-9240,Monthly,2023-09-27,2026-04-18,Cycling,65.0,380.0,12805,9.9,No
GYM125586,Lance Hebert,24.0,Male,"1003 Johnson Walk Suite 362, Smithton, NY 64877",+1-484-401-4091,Quarterly,2025-12-07,2026-01-12,CrossFit,49.0,333.0,6432,7.1,Yes
GYM125587,Dustin Wilkerson,39.0,Female,"51105 Robin Cliffs Suite 793, Martinside, AL 95203",745.596.4978x5484,Quarterly,2023-10-13,2026-06-01,HIIT,85.0,664.0,35083,12.7,No
GYM125588,Richard Gonzales,58.0,Female,"Unit 1444 Box 4489, DPO AA 41278",358.334.1390,Quarterly,2025-12-29,2026-05-24,CrossFit,74.0,455.0,4369,4.8,No
GYM125589,Dominique Cameron,43.0,Female,"3019 Veronica Green, Bakershire, PR 97897",425-980-9439x639,Quarterly,2023-12-08,2026-06-09,Cardio,82.0,487.0,10829,16.6,No
GYM125590,Julie Cervantes,40.0,Female,"714 Nancy Field Apt. 435, Garciaburgh, SC 79324",415-254-0690x36348,Quarterly,2025-11-30,2026-05-05,Cardio,78.0,633.0,3746,13.9,No
GYM125591,Richard Carson,16.0,Male,"247 Kyle Lodge, Katherinehaven, NE 92542",920-692-1900x9986,Monthly,2025-06-22,2026-02-08,Cycling,78.0,524.0,1610,11.3,Yes
GYM125592,Gregory Lewis,23.0,Female,"25521 Steven Fords, Lake James, MP 55747",830-865-4718,Yearly,2026-03-06,2026-04-20,Yoga,73.0,744.0,1456,15.0,No
GYM125593,Carrie Cline,30.0,Other,"134 April Haven, New Stacyton, GU 38748",(202)406-8278x5020,Quarterly,2025-11-29,2026-05-12,CrossFit,96.0,749.0,3912,14.6,No
GYM125594,Perry Barnett,25.0,Female,"0675 Rodney Ridges, Lindaburgh, PW 53609",(344)339-7282x266,Monthly,2025-02-27,2026-05-29,CrossFit,62.0,264.0,7169,5.6,Yes
GYM125595,Ashley Singh,16.0,Male,"88259 Sarah Turnpike, Weaverland, MO 14604",001-734-229-2764,Monthly,2025-12-14,2025-12-27,Weightlifting,44.0,279.0,1820,4.0,Yes
GYM125596,Michelle Mendoza,31.0,Male,"261 Cole Pass Apt. 943, West Staceyport, KY 31180",(556)278-8530,Yearly,2025-11-28,2026-05-24,Cardio,70.0,538.0,391,13.6,No
GYM125597,Julie French,35.0,Male,"3887 Gabrielle Plaza Suite 446, Wellsberg, TX 27951",+1-281-911-4253x8035,Monthly,2024-03-25,2026-04-25,CrossFit,77.0,788.0,47918,15.9,No
GYM125598,Jennifer Johnston,31.0,Female,"55076 Diaz Pass, Jenniferbury, WI 91508",2247213812,Monthly,2026-03-13,2026-03-14,Weightlifting,102.0,679.0,1720,8.6,Yes
GYM125599,Joan Wright,,Male,"35745 Ross Glens Apt. 797, East Victoriastad, VA 65785",(493)662-3839x02316,Monthly,2024-03-18,2026-04-08,HIIT,89.0,576.0,34934,10.7,Yes
GYM125600,Natalie Anderson,27.0,Male,"7711 Garza Expressway, East Sarahport, VT 16825",+1-927-535-7234x6899,Monthly,2025-12-15,2026-05-01,Weightlifting,,290.0,3801,7.2,Yes
GYM125601,Charles Ford,42.0,Female,"5421 Benjamin Vista, Christopherton, CA 14076",2665538159,Monthly,2024-12-16,2026-03-28,Cycling,55.0,395.0,5695,6.2,Yes
GYM125602,Ashley Ruiz,46.0,Male,"722 Hill Views Suite 220, New Amymouth, IN 37667",6945611289,Monthly,2026-01-24,2026-05-31,Pilates,44.0,406.0,684,2.5,Yes
GYM125603,Heather Thompson,,Male,"3015 Rogers Green, Allisonmouth, AK 46268",(822)875-9651x98667,Yearly,2023-10-22,2026-05-16,CrossFit,72.0,566.0,38367,11.7,No
GYM125604,Jessica Bautista,26.0,Female,"6973 Ritter Summit, Meghanville, VT 42479",828.505.0903,Quarterly,2024-11-10,2026-06-08,HIIT,90.0,630.0,49194,20.6,No
GYM125605,Craig Schultz,36.0,Male,"49047 Morgan Passage, North Cynthia, HI 98587",955-634-7014,Monthly,2024-05-16,2026-05-10,Yoga,85.0,560.0,5869,8.1,No
GYM125606,Brent Willis,34.0,Male,"7871 Walters Fords, East Tyroneshire, PW 13226",(916)488-6983x2410,Quarterly,2024-12-01,2026-05-02,Weightlifting,84.0,543.0,28942,12.3,No
GYM125607,Renee Leonard,23.0,Male,"08137 Rose Forks Suite 415, Tylerfurt, FL 07145",001-235-409-5095,Yearly,2023-12-22,2026-04-26,Cardio,50.0,220.0,17774,10.4,No
GYM125608,Steve Perry,,Male,"75763 Eric Ways, Port Regina, WY 42156",(765)630-7938x3389,Monthly,2024-07-27,2026-05-11,Cardio,58.0,399.0,6209,8.6,No
GYM125609,Anna Jones,36.0,Male,"8118 Annette Turnpike, Stewartburgh, NH 85006",4456555807,Quarterly,2024-03-22,2026-04-25,Weightlifting,62.0,580.0,25081,11.3,No
GYM125610,Dr. Brian Gregory,48.0,Male,"095 Wise Bypass Suite 718, East Cynthialand, MI 75367",(217)658-2370x3249,Monthly,2025-05-17,2026-03-29,CrossFit,84.0,422.0,8064,7.1,Yes
GYM125611,Barbara Johnson,48.0,Male,"Unit 2369 Box 9169, DPO AP 94312",001-310-557-0206x145,Monthly,2025-10-22,2026-05-15,Weightlifting,75.0,573.0,12239,9.6,No
GYM125612,Ryan Bailey,26.0,Female,"72717 Jasmine Plaza, Vegaside, MO 78997",632-772-8161x97575,Yearly,2025-05-14,2026-04-25,Cardio,51.0,355.0,2195,8.1,No
GYM125613,Johnny Scott,,Female,"658 Michele Street, West Kevin, NE 24976",408-569-4595,Monthly,2024-07-26,2026-05-10,Yoga,80.0,403.0,15333,18.0,No
GYM125614,Briana Dennis,31.0,Male,"654 Martin Mill Apt. 352, Mariashire, OK 53671",+1-933-934-3358x69794,Yearly,2024-07-29,2026-06-04,Yoga,112.0,490.0,10205,20.4,No
GYM125615,Jacob Hopkins,25.0,Male,"4030 Watson Port Apt. 801, Heatherfurt, DC 31037",(786)554-9344,Monthly,2023-06-26,2026-05-01,Cardio,66.0,474.0,6546,11.3,No
GYM125616,Jonathan Nichols,20.0,Male,"127 Joshua Burgs, Patrickville, ME 44555",377.865.1639x49766,Quarterly,2024-01-23,2026-05-03,HIIT,63.0,427.0,43069,13.1,No
GYM125617,Lucas Daniels,,Female,"0070 Madison Mountains, Morenostad, WV 71372",(200)643-6965,Quarterly,2025-09-21,2026-06-03,Yoga,74.0,443.0,1735,6.6,No
GYM125618,Julie Curtis,38.0,Male,"1241 Sara River, Woodsborough, ND 75789",975.423.7414,Monthly,2023-10-20,2025-12-15,Cardio,68.0,684.0,5008,5.0,Yes
GYM125619,Denise Reed,25.0,Female,"6313 Gordon Overpass, Hollandland, OR 01889",+1-587-248-6145,Monthly,2023-08-12,2026-03-22,Weightlifting,57.0,436.0,88295,13.9,Yes
GYM125620,Karen Wallace,36.0,Male,"5070 Cassie Way Suite 327, South Shawnmouth, CO 79977",723.793.1311x942,Quarterly,2023-09-17,2026-04-21,Cycling,43.0,198.0,8111,12.9,No
GYM125621,Kelly Hunter,33.0,Female,"34040 Richard Extensions Suite 404, Valentinetown, OH 06153",426-443-8841,Yearly,2023-12-29,2026-05-29,Yoga,91.0,687.0,517,16.9,No
GYM125622,Julie Martinez,26.0,Female,"20031 Perez Fork Suite 577, Moralesberg, CO 91123",313-918-2598x428,Monthly,2024-09-21,2026-06-04,HIIT,78.0,539.0,46384,16.1,No
GYM125623,Laura Morales,25.0,Female,"715 Jennifer Views Suite 778, West Tiffany, AS 62415",448-824-9808x65406,Monthly,2024-12-24,2026-05-03,Cycling,76.0,415.0,2772,10.4,Yes
GYM125624,Ricardo Gonzalez,33.0,Female,"006 Ricardo Hollow, Gordonview, PW 97533",423-888-2593x287,Monthly,2025-06-27,2026-02-19,HIIT,71.0,415.0,12359,9.1,Yes
GYM125625,Shannon Jones,43.0,Male,"PSC 4861, Box 2934, APO AA 65971",3845701470,Monthly,2023-11-26,2026-05-14,HIIT,84.0,563.0,38066,10.6,No
GYM125626,Keith Mcdowell,45.0,Male,"225 Sandoval Place, Velazquezside, KS 60542",851.585.9998x675,Quarterly,2024-03-11,2025-12-28,Swimming,53.0,352.0,550,0.6,Yes
GYM125627,Anthony Shelton,38.0,Other,"21639 Wilson Drive Suite 707, Rodgersfurt, PA 54969",(869)632-5683x58343,Monthly,2026-04-11,2026-04-12,CrossFit,53.0,,1275,6.2,Yes
GYM125628,Daniel Ferguson,44.0,Male,"000 Melanie Mountains Suite 127, Lake Vanessaside, AL 13004",8012489875,Quarterly,2025-03-15,2026-01-01,Yoga,50.0,343.0,3412,8.0,Yes
GYM125629,Timothy Daniels,33.0,Male,"690 Brown Forks Suite 948, South Stephanieton, IL 45741",473-700-7573,Monthly,2025-11-28,2026-05-09,Pilates,59.0,275.0,1838,10.0,No
GYM125630,Jodi Ruiz,25.0,Male,"PSC 4157, Box 1881, APO AE 78761",+1-353-679-4039x953,Monthly,2025-10-24,2026-05-10,Cardio,55.0,433.0,3803,13.9,No
GYM125631,Kenneth Rose,32.0,Female,"6628 Cory Village Suite 508, Davidstad, NC 88559",603-213-9783,Monthly,2025-07-14,2026-06-04,Cardio,,747.0,4454,12.6,No
GYM125632,David Tucker,39.0,Female,"44687 Nicholas Rest, Stephanieton, AZ 05058",(565)341-0982x83131,Quarterly,2024-11-13,2026-04-15,Swimming,85.0,425.0,8235,16.4,No
GYM125633,Nicole Hawkins,35.0,Female,"829 Henry Pines Suite 788, Darrylville, IL 91824",489-951-1113,Monthly,2026-04-29,2026-04-30,Weightlifting,44.0,404.0,897,9.3,Yes
GYM125634,Kyle Wallace,37.0,Male,"9622 Larson Ford, Kramertown, CT 50379",5189053006,Quarterly,2026-05-15,2026-05-29,Weightlifting,57.0,437.0,810,7.3,No
GYM125635,Kimberly Cannon,23.0,Female,"8587 James Viaduct Apt. 627, Steeleburgh, OR 00786",304-532-7793x054,Monthly,2025-01-28,2025-12-25,Cardio,76.0,542.0,5958,7.8,Yes
GYM125636,Todd Miller,17.0,Male,"668 Kimberly Park, Donnamouth, PA 44849",+1-231-818-1903x190,Yearly,2024-07-23,2026-04-25,Weightlifting,88.0,486.0,24499,9.5,No
GYM125637,Mr. Daniel Rivera,40.0,Female,"5841 Sullivan Island, Allenborough, PA 86831",455.865.2781x18922,Yearly,2024-08-01,2026-06-02,Cardio,59.0,341.0,2817,2.3,No
GYM125638,Rebecca Calderon,48.0,Male,"908 Howard Springs Suite 613, Kristinborough, AK 65542",459.444.3716x130,Monthly,2025-04-02,2026-06-03,Yoga,93.0,812.0,8591,15.4,No
GYM125639,Lawrence Smith,26.0,Female,"PSC 5358, Box 7704, APO AP 53752",(741)907-1190,Quarterly,2024-10-06,2026-05-31,CrossFit,77.0,465.0,29210,12.0,No
GYM125640,Wendy Bowman,34.0,Female,"PSC 0320, Box 8990, APO AA 63523",(210)582-7058x158,Monthly,2025-01-30,2026-03-22,Cycling,62.0,450.0,298,0.7,Yes
GYM125641,Brenda Calderon,16.0,Male,"9833 Velasquez Plain Apt. 278, Bridgesside, NY 70337",(402)365-3584,Yearly,2024-02-02,2026-05-22,Weightlifting,88.0,433.0,25960,19.3,No
GYM125642,Gabriel Wilson,37.0,Male,"699 Stephanie Ridges, Heatherfurt, UT 26114",+1-332-647-1836x9094,Monthly,2024-07-15,2026-06-05,CrossFit,,422.0,13932,5.1,No
GYM125643,Larry Hurst,72.0,Female,"2470 Mckenzie Station, Martinezbury, ME 80415",934-813-4102,Quarterly,2024-08-11,2026-04-19,CrossFit,90.0,777.0,54952,19.2,No
GYM125644,Brady Martin,29.0,Male,"316 Michelle Wells, North Mariastad, WY 94329",(467)784-8558x93405,Quarterly,2025-03-23,2026-04-26,Weightlifting,81.0,623.0,21477,13.8,No
GYM125645,Melissa Elliott,35.0,Male,"PSC 3229, Box 8838, APO AP 50513",334-418-5209,Monthly,2025-05-03,2026-05-09,Cycling,56.0,289.0,4243,8.3,Yes
GYM125646,Philip Shaw,53.0,Female,"63678 Foley Dale Apt. 201, West Erikview, MN 23700",(764)520-9201x2032,Monthly,2023-12-01,2026-06-01,Yoga,59.0,359.0,2930,3.7,No
GYM125647,Linda Boone,34.0,Female,"264 Andrea Street Suite 441, Reynoldsside, WA 34434",940-339-5800,Quarterly,2026-01-22,2026-05-13,Cardio,69.0,495.0,2383,12.5,No
GYM125648,Lisa Clayton,36.0,Male,"0125 Jones Brook Apt. 426, Barnettport, VI 50545",590.291.6279,Quarterly,2024-07-15,2026-05-19,Pilates,67.0,477.0,6878,7.6,No
GYM125649,Bryan Moon,44.0,Male,"12351 Cheryl Track Apt. 895, Jacquelineborough, GU 86525",(975)804-9351x081,Yearly,2025-07-24,2026-04-27,Cardio,64.0,470.0,4194,8.2,No
GYM125650,Maurice Griffin,27.0,Female,"9979 Martinez Mission, North Robinshire, HI 80744",001-266-490-5888x1776,Monthly,2025-01-19,2026-01-14,Cycling,69.0,728.0,1422,1.6,Yes
GYM125651,Tonya Figueroa,22.0,Female,"4184 Brett Flat Apt. 971, North Edwardhaven, OH 15993",442.553.0142x593,Monthly,2025-05-24,2026-05-21,Weightlifting,46.0,365.0,7768,4.3,Yes
GYM125652,Troy Brown,32.0,Male,"940 Erin Canyon Suite 850, Figueroaton, MT 18309",436.647.7488,Quarterly,2026-01-28,2026-04-26,Pilates,69.0,498.0,1064,9.6,No
GYM125653,Jennifer Roy,24.0,Female,"48733 Douglas Row, East Jennifer, UT 91778",947-424-7036x18022,Yearly,2023-12-09,2026-04-29,Cardio,69.0,477.0,11490,9.8,No
GYM125654,Timothy Wilson,16.0,Female,"490 Shane Gardens Apt. 714, Schroedermouth, TX 11939",552-229-3590,Quarterly,2024-09-19,2026-05-16,Cardio,93.0,941.0,16710,20.7,No
GYM125655,Joseph Carr,16.0,Male,"PSC 3792, Box 8064, APO AA 57491",3187966061,Monthly,2025-06-11,2025-12-31,Cycling,63.0,345.0,1590,7.7,Yes
GYM125656,Michelle Morrison,23.0,Male,"911 Brandy Roads, Burgessborough, RI 69660",647-756-1517x7239,Quarterly,2026-03-27,2026-05-12,Cycling,62.0,574.0,928,16.8,No
GYM125657,Kathleen Myers,56.0,Male,"6535 Escobar Pines, Hallshire, HI 99250",+1-513-721-4133,Quarterly,2025-10-15,2026-05-16,Cycling,61.0,480.0,5129,15.0,No
GYM125658,Kayla Obrien,40.0,Female,"153 Fox Freeway Apt. 775, New Cody, PW 26826",001-931-981-9930x986,Monthly,2024-06-12,2026-05-24,CrossFit,63.0,421.0,7350,3.1,No
GYM125659,Rachel Gonzalez,43.0,Female,"9994 Natalie Plains, Davisberg, KY 76328",(598)875-9772x96343,Quarterly,2024-01-05,2026-02-24,Cardio,66.0,432.0,11932,9.3,Yes
GYM125660,Eric Fowler DDS,45.0,Female,"58251 Kayla Throughway, Pattersonberg, ND 30801",476.344.5259,Yearly,2023-09-08,2026-04-20,Swimming,67.0,499.0,15340,10.6,No
GYM125661,Patrick Herman,35.0,Male,"881 Merritt Tunnel Suite 791, Sarahtown, OH 17264",001-784-530-6243x1774,Quarterly,2025-08-13,2026-05-12,Yoga,68.0,627.0,1604,13.5,No
GYM125662,Nicholas Richardson,21.0,Female,"233 Phyllis Streets Apt. 514, West Petertown, GA 16955",961-525-7816,Quarterly,2025-01-03,2026-06-01,CrossFit,74.0,505.0,24232,14.8,No
GYM125663,Dana Owens,22.0,Male,"346 Orr Ports, West Jonathanview, AR 20472",(283)689-3080,Monthly,2024-05-20,2026-05-05,Swimming,74.0,530.0,19176,12.6,No
GYM125664,Mark Peck,16.0,Female,"09577 Weaver Mountain Suite 149, Thomastown, PW 03011",(625)337-0514,Quarterly,2024-09-01,2026-06-04,HIIT,48.0,392.0,37070,13.0,No
GYM125665,Tammie Ramos,43.0,Male,"717 Kristine Isle, Frankland, AS 74005",001-316-314-8402x18532,Monthly,2025-04-07,2026-04-13,Weightlifting,83.0,446.0,16867,9.4,No
GYM125666,Glenn Butler,16.0,Female,"04990 Adams Trail Suite 076, Williammouth, AL 60599",554-434-1185,Yearly,2025-11-08,2026-06-01,Cardio,85.0,539.0,2334,11.0,No
GYM125667,Cory Mcintyre,16.0,Female,"960 Cooke Roads Apt. 432, Phyllismouth, AR 65222",+1-423-548-7842x9144,Monthly,2023-07-20,2026-06-02,Pilates,85.0,727.0,287,0.2,No
GYM125668,Geoffrey Carter,16.0,Male,"2896 Christine Centers, Nicholasfurt, FL 10334",304.241.2325x5308,Yearly,2023-08-03,2026-05-09,Swimming,73.0,507.0,12903,11.4,No
GYM125669,James Perez,38.0,Female,"PSC 6948, Box 2463, APO AA 99610",+1-756-534-0051x674,Quarterly,2024-03-04,2026-05-07,Cycling,79.0,381.0,5256,5.2,No
GYM125670,Amanda Mcgee,34.0,Female,"5364 Gregory Estate, West Susan, AR 84204",001-835-298-4215x0668,Yearly,2024-03-05,2026-02-28,Pilates,68.0,512.0,6867,13.4,Yes
GYM125671,Jordan Townsend,27.0,Female,"PSC 7016, Box 9244, APO AE 31980",(918)870-8551x833,Monthly,2023-12-03,2026-03-16,Weightlifting,56.0,450.0,8541,8.5,Yes
GYM125672,Barbara Owens,21.0,Female,"786 Megan Manors Apt. 428, Ruizberg, GU 10865",001-449-965-1146x4010,Quarterly,2025-06-21,2026-01-12,Cardio,67.0,562.0,2538,6.0,Yes
GYM125673,Craig Edwards,45.0,Male,"9296 Sara Trail Suite 745, Christopherberg, AK 69380",(753)995-3101x230,Quarterly,2026-02-07,2026-04-24,Cycling,77.0,535.0,0,10.5,Yes
GYM125674,Maria Tucker,39.0,Male,"58248 Garcia Landing, Seanberg, ID 85409",218-215-3014x9065,Quarterly,2025-11-08,2026-05-26,HIIT,79.0,583.0,4177,11.5,No
GYM125675,Kayla Palmer,16.0,Female,"39615 Burns Hills, Lake Rebeccatown, TX 66962",213.417.6571,Yearly,2024-09-23,2026-04-26,CrossFit,71.0,438.0,38656,18.5,No
GYM125676,Rebecca Christensen,36.0,Male,"4834 Holmes Flat, New Sara, UT 99718",+1-995-543-9937,Monthly,2023-11-20,2025-12-24,Yoga,92.0,727.0,7164,4.9,Yes
GYM125677,Daniel Hall,37.0,Male,"97012 Amy Row, Brandonland, GA 18308",(205)992-2799,Monthly,2024-05-09,2026-05-07,Pilates,94.0,663.0,5823,9.2,No
GYM125678,Bianca Becker,46.0,Male,"37726 Montoya Plains Suite 564, North Elizabeth, KS 39935",(573)894-2656,Monthly,2025-09-27,2026-06-10,Yoga,67.0,463.0,1864,8.3,No
GYM125679,Mark Jackson,44.0,Male,"6867 Joshua Keys Apt. 943, South Davidside, NV 79803",001-755-872-4179x319,Monthly,2025-12-23,2026-03-08,Weightlifting,75.0,581.0,10166,14.6,Yes
GYM125680,Kristy Baxter,35.0,Female,"697 Allison Views Apt. 096, Brianport, VT 56051",001-613-926-9932x166,Monthly,2024-06-08,2026-05-02,HIIT,62.0,419.0,39489,11.5,No
GYM125681,Courtney Chan,,Male,"7758 Sarah Land Suite 918, Port Beverly, MH 59197",(317)625-1950x02566,Quarterly,2023-08-07,2026-04-28,Pilates,44.0,344.0,5013,4.5,No
GYM125682,Bonnie Villegas,48.0,Other,"530 Nunez Lock Apt. 834, East Peggyfurt, NJ 76768",236.342.6187,Yearly,2023-12-18,2026-05-02,HIIT,72.0,501.0,64043,17.6,No
GYM125683,Dr. Sara Massey MD,30.0,Female,"9609 Carlos Points, Stephanieburgh, ME 98795",319-331-9817,Monthly,2023-11-01,2026-05-02,Cardio,100.0,368.0,13412,17.7,No
GYM125684,David Carey,28.0,Male,"1090 Jenkins Island Suite 999, Lake Regina, WY 10352",(244)571-2144x0972,Yearly,2026-04-10,2026-04-15,Pilates,39.0,267.0,432,8.2,No
GYM125685,Brad Lawrence,48.0,Male,"67542 Thomas Trafficway, Perkinsport, LA 49371",(392)249-6150,Monthly,2026-01-11,2026-04-23,Cardio,71.0,397.0,1885,9.3,No
GYM125686,Lawrence Brewer,42.0,Female,"255 Curtis Pine, Johnshire, NJ 80997",5977346620,Quarterly,2024-12-24,2026-01-22,Swimming,88.0,504.0,8073,8.1,Yes
GYM125687,Gina Washington,17.0,Male,"5135 Donna Junctions Suite 241, South Jeffrey, MT 58086",001-311-397-9466x849,Quarterly,2025-06-13,2026-06-04,Pilates,59.0,518.0,1637,6.6,No
GYM125688,Tonya Estrada,49.0,Female,"3744 Mata Isle, Port Jillianstad, NY 15355",(788)332-9358x968,Yearly,2026-02-22,2026-05-24,CrossFit,91.0,695.0,9981,17.5,No
GYM125689,James White,44.0,Female,"5743 Andrews Bridge, Robertstad, ID 25604",(296)550-0706,Monthly,2025-03-24,2026-05-05,Yoga,69.0,354.0,5761,19.0,No
GYM125690,Brittany Thompson,27.0,Other,"3704 Hubbard Keys Apt. 739, Cervantesmouth, WI 79902",909.384.9217x961,Quarterly,2024-06-27,2026-04-30,Weightlifting,88.0,765.0,67293,15.9,No
GYM125691,James Cole MD,50.0,Female,"8760 Carolyn Square, North Davidhaven, MH 69582",001-450-242-1110x28119,Monthly,2024-07-16,2026-01-19,Cardio,71.0,584.0,4104,5.9,Yes
GYM125692,Daniel Meyers,18.0,Male,"2582 Webb Court Apt. 142, East Patrickfort, OR 55936",+1-262-760-8790x821,Quarterly,2023-11-13,2026-04-18,HIIT,74.0,519.0,40055,13.8,No
GYM125693,John Thomas,19.0,Male,"Unit 2485 Box 3498, DPO AE 31987",+1-544-327-2569x90005,Monthly,2025-03-13,2026-03-13,Pilates,71.0,688.0,4352,14.1,Yes
GYM125694,John Ortiz,25.0,Male,"9875 Guerra Roads, Port Lynn, MN 75567",716.693.0315x52922,Monthly,2025-05-17,2026-05-10,Pilates,75.0,485.0,2960,14.6,Yes
GYM125695,Sherry Guerra,39.0,Female,"3664 Sara Pines, Michelleside, KS 72458",275.904.4154x6314,Monthly,2025-06-27,2026-03-08,Cardio,83.0,614.0,2071,6.0,Yes
GYM125696,Corey Robbins,41.0,Male,"1851 Gilbert Stravenue, Duncanhaven, AR 99192",787.957.8961x6725,Monthly,2025-06-12,2026-05-29,HIIT,85.0,522.0,19921,12.8,No
GYM125697,Peggy Green,48.0,Female,"725 Kelly Dam Suite 769, South Elizabethbury, MO 62205",2642632735,Monthly,2026-02-02,2026-02-19,Swimming,79.0,411.0,2565,12.8,Yes
GYM125698,Mary Miles,47.0,Male,"9454 Anthony Corners Suite 834, Curryfort, OK 44535",599-331-5659x7512,Yearly,2025-10-19,2026-05-03,Weightlifting,48.0,253.0,17342,16.8,No
GYM125699,Jill Chen,30.0,Female,"9744 Brooke Forks Suite 194, South Colinport, SD 60916",275.439.6875,Quarterly,2025-11-29,2026-05-25,Cardio,88.0,524.0,1492,13.1,No
GYM125700,Joshua Caldwell,43.0,Male,"1242 Jackson Ferry, Sullivanview, PW 48297",001-738-497-9639x4744,Quarterly,2024-10-02,2026-04-25,Cycling,52.0,360.0,1682,4.9,No
GYM125701,James Ramirez,32.0,Female,"0320 Yvette Well, Andrewbury, CT 31259",974-700-7040,Monthly,2024-02-02,2026-06-10,HIIT,69.0,469.0,28965,9.8,No
GYM125702,Karen Horton,25.0,Male,"610 Eduardo Neck Apt. 807, West Jeffrey, WY 84085",396-798-1608x784,Quarterly,2026-02-23,2026-06-02,HIIT,77.0,707.0,9028,20.7,No
GYM125703,Patrick Chan,41.0,Female,"USCGC Mills, FPO AE 30439",001-242-391-5784x776,Monthly,2024-03-30,2026-04-12,Cycling,58.0,514.0,10265,9.6,No
GYM125704,Stacy Chandler,39.0,Male,"42260 Keith Plaza Suite 494, Jessicabury, CO 78769",001-948-958-1555x570,Monthly,2025-02-13,2026-03-27,Cycling,88.0,653.0,5458,12.4,Yes
GYM125705,Todd Hernandez,25.0,Female,"257 Smith Manor Suite 173, Brianberg, GU 94099",(758)377-1965x43765,Monthly,2024-12-06,2026-05-28,Yoga,69.0,536.0,4361,11.0,No
GYM125706,Matthew Bailey,28.0,Male,"45109 Mendoza Ford Apt. 649, New Tyler, DE 60595",001-858-629-7185x92914,Yearly,2025-06-12,2026-04-19,Weightlifting,36.0,204.0,11243,6.6,No
GYM125707,Derrick Hernandez,36.0,Male,"52831 Robin Trafficway, East Jessica, GA 40822",+1-419-208-4461x74305,Yearly,2024-12-05,2026-04-03,Pilates,79.0,594.0,3766,11.5,Yes
GYM125708,Sarah Robbins,37.0,Female,"91438 William Villages, Ronaldberg, NY 33366",(989)509-6210,Monthly,2025-01-01,2026-05-31,HIIT,63.0,560.0,140,0.0,Yes
GYM125709,Charles Roman,30.0,Female,"376 Fitzgerald Shoals, East Jesse, TX 20112",001-777-648-3474x635,Quarterly,2024-09-29,2026-05-27,Cardio,91.0,714.0,5887,10.4,No
GYM125710,Brittany Delacruz,37.0,Female,"15546 Michael Crest, Johnsonport, WV 01982",001-211-848-2730x004,Monthly,2024-02-24,2026-02-15,Yoga,55.0,496.0,5881,5.6,Yes
GYM125711,Kathryn Diaz,63.0,Male,"PSC 1815, Box 5078, APO AA 47980",715.312.5251x4544,Monthly,2024-04-05,2026-05-01,Cardio,63.0,503.0,3339,3.4,No
GYM125712,Beverly Brown,31.0,Male,"2120 Lisa Tunnel, Billyfort, FL 06398",001-634-849-4453x936,Monthly,2023-08-06,2026-05-18,HIIT,77.0,769.0,99181,22.9,No
GYM125713,Dylan Thomas,40.0,Female,"USCGC Bell, FPO AE 67541",(987)562-7156x447,Quarterly,2024-06-20,2026-05-20,Cycling,45.0,374.0,1055,4.8,No
GYM125714,Brian Johnson,43.0,Male,"19631 Mclaughlin Brooks Suite 892, Staceyshire, MA 01412",736.328.3119,Monthly,2023-10-20,2026-03-13,CrossFit,81.0,390.0,48950,15.0,Yes
GYM125715,Sara Wright,39.0,Female,"4371 Reid Plains, West Alanport, IL 73082",+1-671-519-6688x281,Yearly,2024-05-01,2026-04-21,Swimming,104.0,468.0,13756,20.9,No
